"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6764","User should get all rooms","API Tests","Sat Apr 26 15:42:35 UTC 2025","passed","Sat Apr 26 15:42:41 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
"","6558","User should be able to book a room","UI Tests","Sat Apr 26 15:42:42 UTC 2025","passed","Sat Apr 26 15:42:49 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
