"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4784","User should get all rooms","chrome","Wed Jun 25 13:56:51 UTC 2025","passed","Wed Jun 25 13:56:56 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","1916","User should get a specific room by ID","chrome","Wed Jun 25 13:56:56 UTC 2025","passed","Wed Jun 25 13:56:58 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
