"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1926","Admin should handle login","UI Tests","Fri May 16 06:00:45 UTC 2025","passed","Fri May 16 06:00:47 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","6247","User should be able to book a room","UI Tests","Fri May 16 06:00:38 UTC 2025","passed","Fri May 16 06:00:44 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","2887","User should get a specific room by ID","API Tests","Fri May 16 06:00:35 UTC 2025","passed","Fri May 16 06:00:37 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
