"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4576","User should be able to book a room","UI Tests","Thu May 15 01:15:57 UTC 2025","passed","Thu May 15 01:16:02 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","4465","User should get all rooms","API Tests","Thu May 15 01:15:52 UTC 2025","passed","Thu May 15 01:15:57 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
