"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7346","User should get all rooms","chrome","Wed Jun 11 20:05:19 UTC 2025","passed","Wed Jun 11 20:05:27 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","2841","User should get a specific room by ID","chrome","Wed Jun 11 20:05:27 UTC 2025","passed","Wed Jun 11 20:05:30 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
