"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4815","User should get all rooms","chrome","Mon Jun 09 15:35:13 UTC 2025","passed","Mon Jun 09 15:35:18 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","2166","User should get a specific room by ID","chrome","Mon Jun 09 15:35:18 UTC 2025","passed","Mon Jun 09 15:35:20 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
