"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4808","User should get all rooms","chrome","Wed Jun 11 19:07:24 UTC 2025","passed","Wed Jun 11 19:07:29 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","2065","User should get a specific room by ID","chrome","Wed Jun 11 19:07:29 UTC 2025","passed","Wed Jun 11 19:07:31 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
