"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6213","User should be able to book a room","UI Tests","Thu May 15 04:22:28 UTC 2025","passed","Thu May 15 04:22:34 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","6469","User should get all rooms","API Tests","Thu May 15 04:22:20 UTC 2025","passed","Thu May 15 04:22:27 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
