"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2048","User should get a specific room by ID","chrome","Mon Jun 09 15:10:19 UTC 2025","passed","Mon Jun 09 15:10:21 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","4850","User should get all rooms","chrome","Mon Jun 09 15:10:14 UTC 2025","passed","Mon Jun 09 15:10:19 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
