"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1998","Admin should handle login","UI Tests","Tue May 20 05:01:09 UTC 2025","passed","Tue May 20 05:01:11 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","1875","User should get a specific room by ID","API Tests","Tue May 20 05:00:59 UTC 2025","passed","Tue May 20 05:01:01 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
"","5111","User should be able to book a room","UI Tests","Tue May 20 05:01:01 UTC 2025","passed","Tue May 20 05:01:06 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
