"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5438","User should get all rooms","API Tests","Wed Apr 30 03:59:39 UTC 2025","passed","Wed Apr 30 03:59:45 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
"","6140","User should be able to book a room","UI Tests","Wed Apr 30 03:59:46 UTC 2025","passed","Wed Apr 30 03:59:52 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
