"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4361","User should get all rooms","chrome","Thu May 29 01:23:31 UTC 2025","passed","Thu May 29 01:23:36 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","1982","User should get a specific room by ID","chrome","Thu May 29 01:23:36 UTC 2025","passed","Thu May 29 01:23:38 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
