"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4777","User should get all rooms","API Tests","Mon Apr 28 03:14:08 UTC 2025","passed","Mon Apr 28 03:14:13 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
"","4653","User should be able to book a room","UI Tests","Mon Apr 28 03:14:14 UTC 2025","passed","Mon Apr 28 03:14:18 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
