"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4638","User should get all rooms","chrome","Tue Jun 10 16:34:35 UTC 2025","passed","Tue Jun 10 16:34:39 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","2083","User should get a specific room by ID","chrome","Tue Jun 10 16:34:39 UTC 2025","passed","Tue Jun 10 16:34:41 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
