"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4771","User should be able to book a room","UI Tests","Mon Apr 28 12:28:07 UTC 2025","passed","Mon Apr 28 12:28:12 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","4453","User should get all rooms","API Tests","Mon Apr 28 12:28:02 UTC 2025","passed","Mon Apr 28 12:28:06 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
