"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","236","User should not get a non-existent room by ID","chrome","Wed Jun 25 19:24:56 UTC 2025","passed","Wed Jun 25 19:24:56 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","1781","User should create a new room","chrome","Wed Jun 25 19:24:56 UTC 2025","passed","Wed Jun 25 19:24:58 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
"","4459","User should get all rooms","chrome","Wed Jun 25 19:24:52 UTC 2025","passed","Wed Jun 25 19:24:56 UTC 2025","Room Tests","api/hotel-room.api.spec.ts","",""
