"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2009","User should get a specific room by ID","API Tests","Fri May 16 05:43:28 UTC 2025","passed","Fri May 16 05:43:30 UTC 2025","Room API Tests","api/hotel-room.api.spec.ts","",""
"","1893","Admin should handle login","UI Tests","Fri May 16 05:43:36 UTC 2025","passed","Fri May 16 05:43:37 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
"","4741","User should be able to book a room","UI Tests","Fri May 16 05:43:31 UTC 2025","passed","Fri May 16 05:43:35 UTC 2025","Hotel Booking Website Tests","ui/hotel-room.ui.spec.ts","",""
